numeropedido,data emissao,data entrega prevista,data entrada,codigofornecedor,fornecedor,cidade fornecedor,total itens,valor bruto total itens,situacao pedido,usuario,prazo,codigoprodutoitem,descricao produto,qtd pedido item,qtd bonificacao item,qtd pendente item,preco unitario item,qtd falta item,qtd faturada item,valor desconto item,valor bruto item,valor liquido item,preco unitario liquido item,tipo produto,mes,ano,status pedido,tipo fornecedor
109,08/04/2025,30/04/2025,02/05/2025,3,AMED S/A,CURVELO,1,54759.6,fechado pedido chegou,NATALIA,45/55/65,2358,"COMPRESSA DE GAZE 7,5CMX7,5CM 13 FIOS C/10 LIVIA UN",133560,0,0,0.41,133560.0,0,0.0,54759.6,54759.6,0.41,MATERIAL HOSPITALAR,4,2025,recebido,externo
110,08/04/2025,30/04/2025,02/05/2025,3,AMED S/A,CURVELO,1,54759.6,fechado pedido chegou,NATALIA,45/55/65,2358,"COMPRESSA DE GAZE 7,5CMX7,5CM 13 FIOS C/10 LIVIA UN",133560,0,0,0.41,133560.0,0,0.0,54759.6,54759.6,0.41,MATERIAL HOSPITALAR,4,2025,recebido,externo
111,08/04/2025,30/04/2025,02/05/2025,3,AMED S/A,CURVELO,1,54759.6,fechado pedido chegou,NATALIA,45/55/65,2358,"COMPRESSA DE GAZE 7,5CMX7,5CM 13 FIOS C/10 LIVIA UN",133560,0,0,0.41,133560.0,0,0.0,54759.6,54759.6,0.41,MATERIAL HOSPITALAR,4,2025,recebido,externo
15,08/01/2025,12/02/2025,10/02/2025,3,AMED S/A,CURVELO,3,18021.6,fechado pedido chegou,WARLEY,28/35/42/49,2358,"COMPRESSA DE GAZE 7,5CMX7,5CM 13 FIOS C/10 LIVIA UN",20160,0,0,0.41,20160.0,0,0.0,8265.6,8265.6,0.41,MATERIAL HOSPITALAR,1,2025,recebido,externo
114,03/04/2025,04/04/2025,24/04/2025,14,VALFARMA,FORTALEZA,2,404.7,fechado pedido chegou,NATALIA,30,2368,MASCARA TRIPLA ELAST. C/ CLIP PC,75,0,0,5.3,75.0,0,0.0,397.5,397.5,5.3,MATERIAL HOSPITALAR,4,2025,recebido,interno
125,24/04/2025,24/04/2025,28/04/2025,284,BELIEVE,FORTALEZA,2,3707.5,fechado pedido chegou,YAGO,30/45,2411,LUVA DE PROCEDIMENTO.(P) C/100 CX,55,0,0,24.5,55.0,0,0.0,1347.5,1347.5,24.5,MATERIAL HOSPITALAR,4,2025,recebido,interno
88,21/03/2025,23/04/2025,03/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,4,23088.22,fechado pedido chegou,WARLEY,30/45/60,2419,LAMINA P.FOSCA MICROSC. 25X76 LAP CX,21,0,0,4.82,21.0,0,0.0,101.22,101.22,4.82,MATERIAL HOSPITALAR,3,2025,recebido,externo
170,14/04/2025,15/04/2025,29/04/2025,284,BELIEVE,FORTALEZA,5,4524.38,fechado pedido chegou,NATALIA,30/45,2490,GEL P/ULTRASSOM 5KG GL,2,0,0,30.19,2.0,0,0.0,60.38,60.38,30.19,HOSPITALAR,4,2025,recebido,interno
48,14/02/2025,05/03/2025,27/02/2025,409,STOCK MED,SANTA CRUZ DO SUL,13,38191.9,fechado pedido chegou,WARLEY,28/35/42/49/56,2502,PROPOFOL INJ. 10MG/20ML F.A. C1 FA,1290,0,0,11.96,1290.0,0,0.0,15428.4,15428.4,11.96,MEDICAMENTOS,2,2025,recebido,externo
29,17/01/2025,30/01/2025,28/01/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,44,151736.09,fechado pedido chegou,WARLEY,30/45/60,2514,EXTENSAO P/ ASPIRACAO 2 MTS UN,300,0,0,2.8,300.0,0,0.0,840.0,840.0,2.8,MATERIAL HOSPITALAR,1,2025,recebido,externo
80,12/03/2025,25/03/2025,26/03/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,38,121763.64,fechado pedido chegou,WARLEY,30/45/60,2514,EXTENSAO P/ ASPIRACAO 2 MTS UN,200,0,0,2.8,200.0,0,0.0,560.0,560.0,2.8,MATERIAL HOSPITALAR,3,2025,recebido,externo
185,11/04/2025,25/04/2025,30/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,51,132032.52,fechado pedido chegou,NATALIA,30/45/60,2514,EXTENSAO P/ ASPIRACAO 2 MTS UN,1000,0,0,2.5,1000.0,0,0.0,2500.0,2500.0,2.5,MATERIAL HOSPITALAR,4,2025,recebido,externo
77,21/03/2025,10/04/2025,27/03/2025,332,CIRURGICA MONTEBELLO,RECIFE,9,29986.0,fechado pedido chegou,WARLEY,28/35/42,2546,POLIMIXINA B 5000UI FA (GEN) AMP,200,0,0,13.8,200.0,0,0.0,2760.0,2760.0,13.8,MEDICAMENTOS,3,2025,recebido,externo
57,13/02/2025,25/02/2025,17/02/2025,332,CIRURGICA MONTEBELLO,RECIFE,5,27064.0,fechado pedido chegou,WARLEY,28/35/42,2547,SEVOFLURANO 100ML C1 (VOFLUR) FR,25,0,0,198.0,25.0,0,0.0,4950.0,4950.0,198.0,MEDICAMENTOS,2,2025,recebido,externo
60,18/02/2025,28/02/2025,25/02/2025,168,VIC PHARMA,TAQUARITINGA,14,45673.08,fechado pedido chegou,WARLEY,28/35/42,2550,"CLOREXIDINA 0,12% SOL.BUCAL 1000ML (CHLORDENT) FR",12,0,0,19.84,12.0,0,0.0,238.08,238.08,19.84,MEDICAMENTOS,2,2025,recebido,externo
72,06/03/2025,15/03/2025,12/03/2025,168,VIC PHARMA,TAQUARITINGA,11,38371.44,fechado pedido chegou,WARLEY,30/45/60,2550,"CLOREXIDINA 0,12% SOL.BUCAL 1000ML (CHLORDENT) FR",48,0,0,19.5,48.0,0,0.0,936.0,936.0,19.5,MEDICAMENTOS,3,2025,recebido,externo
33,17/01/2025,30/01/2025,20/01/2025,168,VIC PHARMA,TAQUARITINGA,5,25316.88,fechado pedido chegou,WARLEY,30/45/60,2550,"CLOREXIDINA 0,12% SOL.BUCAL 1000ML (CHLORDENT) FR",132,0,0,16.52,132.0,0,0.0,2180.64,2180.64,16.52,MEDICAMENTOS,1,2025,recebido,externo
90,19/03/2025,23/04/2025,31/03/2025,490,INOVAMED,ERECHIM,2,8871.0,fechado pedido chegou,WARLEY,28,2556,ALBENDAZOL 40MG/ML SUSP. 10ML FR,1020,0,0,1.05,1020.0,0,0.0,1071.0,1071.0,1.05,MEDICAMENTOS,3,2025,recebido,externo
48,14/02/2025,05/03/2025,27/02/2025,409,STOCK MED,SANTA CRUZ DO SUL,13,38191.9,fechado pedido chegou,WARLEY,28/35/42/49/56,2557,DIAZEPAM 10MG CPR (SANTIAZEPAM) B1 CPR,2000,0,0,0.04,2000.0,0,0.0,80.0,80.0,0.04,MEDICAMENTOS,2,2025,recebido,externo
177,29/04/2025,29/04/2025,29/04/2025,14,VALFARMA,FORTALEZA,2,5520.63,fechado pedido chegou,NATALIA,30/45,2596,"ATADURA CREPOM 15CM X 1,2M 13 FIOS UN",2004,0,0,0.66,2004.0,0,0.0,1316.43,1316.43,0.66,MATERIAL HOSPITALAR,4,2025,recebido,interno
80,12/03/2025,25/03/2025,26/03/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,38,121763.64,fechado pedido chegou,WARLEY,30/45/60,2600,SERINGA DESC. 01ML S/AG LUER SLIP UN,10000,0,0,0.1,10000.0,0,0.0,1000.0,1000.0,0.1,MATERIAL HOSPITALAR,3,2025,recebido,externo
35,24/01/2025,14/02/2025,14/02/2025,211,OLIMED,BLUMENAU,6,50960.0,fechado pedido chegou,WARLEY,28/35/42/49,2647,LUVA DE PROCEDIMENTO.(G) C/100 CX,200,0,0,18.5,0.0,200,0.0,3700.0,3700.0,18.5,MATERIAL HOSPITALAR,1,2025,recebido,externo
48,14/02/2025,05/03/2025,27/02/2025,409,STOCK MED,SANTA CRUZ DO SUL,13,38191.9,fechado pedido chegou,WARLEY,28/35/42/49/56,2651,QUETIAPINA 25MG GEN CPR,500,0,0,0.14,500.0,0,0.0,70.0,70.0,0.14,MEDICAMENTOS,2,2025,recebido,externo
52,17/02/2025,01/03/2025,27/02/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,28,119478.1,fechado pedido chegou,WARLEY,30/45/60,2666,SERINGA DESC. 10ML S/AG LUER SLIP UN,60000,0,0,0.2,60000.0,0,0.0,12000.0,12000.0,0.2,MATERIAL HOSPITALAR,2,2025,recebido,externo
80,12/03/2025,25/03/2025,26/03/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,38,121763.64,fechado pedido chegou,WARLEY,30/45/60,2668,MASCARA LARINGEA DESC. SILICONE NR 4 UN,10,0,0,15.88,10.0,0,0.0,158.8,158.8,15.88,MATERIAL HOSPITALAR,3,2025,recebido,externo
80,12/03/2025,25/03/2025,26/03/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,38,121763.64,fechado pedido chegou,WARLEY,30/45/60,2670,MASCARA LARINGEA DESC. SILICONE NR 5 UN,10,0,0,17.01,10.0,0,0.0,170.1,170.1,17.01,MATERIAL HOSPITALAR,3,2025,recebido,externo
80,12/03/2025,25/03/2025,26/03/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,38,121763.64,fechado pedido chegou,WARLEY,30/45/60,2687,SONDA URETRAL N.06 UN,500,0,0,0.6,500.0,0,0.0,300.0,300.0,0.6,MATERIAL HOSPITALAR,3,2025,recebido,externo
86,19/03/2025,31/03/2025,09/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,20,31528.47,fechado pedido chegou,WARLEY,30/45/60,2687,SONDA URETRAL N.06 UN,10000,0,0,0.52,10000.0,0,0.0,5200.0,5200.0,0.52,MATERIAL HOSPITALAR,3,2025,recebido,externo
61,19/02/2025,06/03/2025,28/02/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,5,42828.32,fechado pedido chegou,WARLEY,30/45/60,2687,SONDA URETRAL N.06 UN,9000,0,0,0.51,9000.0,0,0.0,4590.0,4590.0,0.51,MATERIAL HOSPITALAR,2,2025,recebido,externo
185,11/04/2025,25/04/2025,30/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,51,132032.52,fechado pedido chegou,NATALIA,30/45/60,2689,SCALP 25G UN,5000,0,0,0.18,5000.0,0,0.0,920.0,920.0,0.18,MATERIAL HOSPITALAR,4,2025,recebido,externo
29,17/01/2025,30/01/2025,28/01/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,44,151736.09,fechado pedido chegou,WARLEY,30/45/60,2694,PLACA TERRA AD.REM UN,1000,0,0,5.13,1000.0,0,0.0,5133.1,5133.1,5.13,MATERIAL HOSPITALAR,1,2025,recebido,externo
178,29/04/2025,29/05/2025,,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,24,192714.48,aguardando faturamento,NATALIA,30/45/60,2695,CAL SODADA 5LT GL,4,0,4,148.0,0.0,0,0.0,592.0,592.0,148.0,MATERIAL HOSPITALAR,4,2025,entrega pendente,externo
29,17/01/2025,30/01/2025,28/01/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,44,151736.09,fechado pedido chegou,WARLEY,30/45/60,2696,ESPECULO VAG DESC. PEQUENO N/ESTERIL UN,4000,0,0,0.99,4000.0,0,0.0,3960.0,3960.0,0.99,MATERIAL HOSPITALAR,1,2025,recebido,externo
52,17/02/2025,01/03/2025,27/02/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,28,119478.1,fechado pedido chegou,WARLEY,30/45/60,2696,ESPECULO VAG DESC. PEQUENO N/ESTERIL UN,3000,0,0,0.99,3000.0,0,0.0,2970.0,2970.0,0.99,MATERIAL HOSPITALAR,2,2025,recebido,externo
72,06/03/2025,15/03/2025,12/03/2025,168,VIC PHARMA,TAQUARITINGA,11,38371.44,fechado pedido chegou,WARLEY,30/45/60,2706,IODOPOVIDONA C/TENSOATIVOS 10% 100ML FR,72,0,0,4.9,72.0,0,0.0,352.8,352.8,4.9,MEDICAMENTOS,3,2025,recebido,externo
101,17/04/2025,30/04/2025,02/05/2025,168,VIC PHARMA,TAQUARITINGA,16,83569.0,fechado pedido chegou,NATALIA,30/45/60,2706,IODOPOVIDONA C/TENSOATIVOS 10% 100ML FR,216,0,0,4.9,0.0,216,0.0,1058.4,1058.4,4.9,MEDICAMENTOS,4,2025,recebido,externo
92,25/03/2025,04/04/2025,03/04/2025,168,VIC PHARMA,TAQUARITINGA,8,70547.92,fechado pedido chegou,WARLEY,28/35/42,2707,IODOPOVIDONA SOL AQUOSA 1 L LT,12,0,0,35.7,12.0,0,0.0,428.4,428.4,35.7,MEDICAMENTOS,3,2025,recebido,externo
60,18/02/2025,28/02/2025,25/02/2025,168,VIC PHARMA,TAQUARITINGA,14,45673.08,fechado pedido chegou,WARLEY,28/35/42,2707,IODOPOVIDONA SOL AQUOSA 1 L LT,36,0,0,37.93,36.0,0,0.0,1365.48,1365.48,37.93,MEDICAMENTOS,2,2025,recebido,externo
60,18/02/2025,28/02/2025,25/02/2025,168,VIC PHARMA,TAQUARITINGA,14,45673.08,fechado pedido chegou,WARLEY,28/35/42,2709,"ACIDO PERACETICO 0,2% (VIC PERACETICO) 5LT UN",36,0,0,95.78,36.0,0,0.0,3448.08,3448.08,95.78,MEDICAMENTOS,2,2025,recebido,externo
72,06/03/2025,15/03/2025,12/03/2025,168,VIC PHARMA,TAQUARITINGA,11,38371.44,fechado pedido chegou,WARLEY,30/45/60,2709,"ACIDO PERACETICO 0,2% (VIC PERACETICO) 5LT UN",24,0,0,109.16,24.0,0,0.0,2619.84,2619.84,109.16,MEDICAMENTOS,3,2025,recebido,externo
32,17/01/2025,30/01/2025,20/01/2025,168,VIC PHARMA,TAQUARITINGA,5,12275.28,fechado pedido chegou,WARLEY,30/45/60,2709,"ACIDO PERACETICO 0,2% (VIC PERACETICO) 5LT UN",12,0,0,95.78,12.0,0,0.0,1149.36,1149.36,95.78,MEDICAMENTOS,1,2025,recebido,externo
101,17/04/2025,30/04/2025,02/05/2025,168,VIC PHARMA,TAQUARITINGA,16,83569.0,fechado pedido chegou,NATALIA,30/45/60,2709,"ACIDO PERACETICO 0,2% (VIC PERACETICO) 5LT UN",30,0,0,109.16,0.0,30,0.0,3274.8,3274.8,109.16,MEDICAMENTOS,4,2025,recebido,externo
103,23/04/2025,30/04/2025,,168,VIC PHARMA,TAQUARITINGA,3,5400.0,fechado pedido chegou,NATALIA,30/45/60,2712,"CLOREXIDINA 0,2% 100ML (CHLORDERM) FR",504,0,0,1.25,0.0,504,0.0,630.0,650.48,1.25,MEDICAMENTOS,4,2025,entrega pendente,externo
32,17/01/2025,30/01/2025,20/01/2025,168,VIC PHARMA,TAQUARITINGA,5,12275.28,fechado pedido chegou,WARLEY,30/45/60,2712,"CLOREXIDINA 0,2% 100ML (CHLORDERM) FR",24,0,0,1.25,24.0,0,0.0,30.0,30.98,1.25,MEDICAMENTOS,1,2025,recebido,externo
60,18/02/2025,28/02/2025,25/02/2025,168,VIC PHARMA,TAQUARITINGA,14,45673.08,fechado pedido chegou,WARLEY,28/35/42,2712,"CLOREXIDINA 0,2% 100ML (CHLORDERM) FR",432,0,0,1.25,432.0,0,0.0,540.0,540.0,1.25,MEDICAMENTOS,2,2025,recebido,externo
82,17/03/2025,18/03/2025,18/03/2025,441,MAXXI DISTRIBUIDORA,SENADOR POMPEU,7,60737.15,fechado pedido chegou,WARLEY,30/45/60,2738,MONITOR GLICOSE (GLICOSIMETRO) UN,10,0,0,15.7,10.0,0,0.0,157.0,157.0,15.7,MATERIAL HOSPITALAR,3,2025,recebido,externo
101,17/04/2025,30/04/2025,02/05/2025,168,VIC PHARMA,TAQUARITINGA,16,83569.0,fechado pedido chegou,NATALIA,30/45/60,2768,"CLOREXIDINA 0,12% SOL.BUCAL 250ML (CHLORDENT) FR",84,0,0,6.9,0.0,84,0.0,579.6,579.6,6.9,MEDICAMENTOS,4,2025,recebido,externo
60,18/02/2025,28/02/2025,25/02/2025,168,VIC PHARMA,TAQUARITINGA,14,45673.08,fechado pedido chegou,WARLEY,28/35/42,2768,"CLOREXIDINA 0,12% SOL.BUCAL 250ML (CHLORDENT) FR",60,0,0,7.89,60.0,0,0.0,473.4,473.4,7.89,MEDICAMENTOS,2,2025,recebido,externo
187,23/04/2025,30/05/2025,,168,VIC PHARMA,TAQUARITINGA,1,1368.0,fechado pedido chegou,NATALIA,30/45/60,2768,"CLOREXIDINA 0,12% SOL.BUCAL 250ML (CHLORDENT) FR",180,0,0,7.6,0.0,180,0.0,1368.0,1368.0,7.6,MEDICAMENTOS,4,2025,entrega pendente,externo
77,21/03/2025,10/04/2025,27/03/2025,332,CIRURGICA MONTEBELLO,RECIFE,9,29986.0,fechado pedido chegou,WARLEY,28/35/42,2776,LIDOCAINA 2% S/VASO 5ML AMP,2000,0,0,1.29,2000.0,0,0.0,2580.0,2580.0,1.29,MEDICAMENTOS,3,2025,recebido,externo
84,19/03/2025,05/04/2025,03/04/2025,416,PROMEFARMA MEDIC. E PRODUTOS HOSPITALARES LTDA,CURITIBA,7,83849.2,fechado pedido chegou,WARLEY,28/35/42/49,2791,"CARVEDILOL 3,125MG C/30CP ( CARDBET) UN",1020,0,0,0.09,1020.0,0,80.45,91.8,11.35,0.01,MEDICAMENTOS,3,2025,recebido,externo
29,17/01/2025,30/01/2025,28/01/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,44,151736.09,fechado pedido chegou,WARLEY,30/45/60,2796,SCALP 23G UN,10000,0,0,0.19,10000.0,0,0.0,1940.0,1940.0,0.19,MATERIAL HOSPITALAR,1,2025,recebido,externo
29,17/01/2025,30/01/2025,28/01/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,44,151736.09,fechado pedido chegou,WARLEY,30/45/60,2797,ELETRODO ECG PEDIATRICO PACOTE C/ 50 UNIDADES UN,3000,0,0,0.28,3000.0,0,0.0,846.0,846.0,0.28,MATERIAL HOSPITALAR,1,2025,recebido,externo
80,12/03/2025,25/03/2025,26/03/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,38,121763.64,fechado pedido chegou,WARLEY,30/45/60,2797,ELETRODO ECG PEDIATRICO PACOTE C/ 50 UNIDADES UN,3000,0,0,0.28,3000.0,0,0.0,846.3,846.3,0.28,MATERIAL HOSPITALAR,3,2025,recebido,externo
119,28/04/2025,06/05/2025,,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,2,134124.0,pendente,NATALIA,30/45/60,2804,SERINGA DESC. 20ML S/AG LUER LOCK UN,50000,0,50000,0.32,0.0,0,0.0,16000.0,16000.0,0.32,MATERIAL HOSPITALAR,4,2025,entrega pendente,externo
12,07/01/2025,27/01/2025,,66,SR,MANAUS,2,27500.0,fechado pedido chegou,WARLEY,28/35/42,2804,SERINGA DESC. 20ML S/AG LUER LOCK UN,50000,0,0,0.28,0.0,50000,0.0,13750.0,13750.0,0.28,MATERIAL HOSPITALAR,1,2025,entrega pendente,externo
185,11/04/2025,25/04/2025,30/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,51,132032.52,fechado pedido chegou,NATALIA,30/45/60,2804,SERINGA DESC. 20ML S/AG LUER LOCK UN,1000,0,0,0.33,1000.0,0,0.0,326.6,326.6,0.33,MATERIAL HOSPITALAR,4,2025,recebido,externo
20,10/01/2025,30/01/2025,27/01/2025,409,STOCK MED,SANTA CRUZ DO SUL,13,161697.62,fechado pedido chegou,WARLEY,25/32/39/46/53/60/67/74/81,2807,"SOL. CLORETO SODIO 0,9% 10ML UN",30000,0,0,0.2,30000.0,0,0.0,6000.0,6000.0,0.2,MEDICAMENTOS,1,2025,recebido,externo
75,12/03/2025,30/03/2025,27/03/2025,547,CONQUISTA DIST. MED. E PROD. HOSP. LTDA,BALNEARIO CAMBORIU,8,120450.0,fechado pedido chegou,WARLEY,30/45/60/75,2820,TIAMINA 100MG/ML 1ML (ACESYL) AMP,1000,0,0,6.7,1000.0,0,0.0,6700.0,6700.0,6.7,MEDICAMENTOS,3,2025,recebido,externo
56,17/02/2025,01/03/2025,27/02/2025,412,DISTRIB BRASIL,SENADOR CANEDO,1,800.0,fechado pedido chegou,WARLEY,30,2821,TOALHA TISSY 30X35CM (DESCARTAVEL PCT 100UN) IPT PC,2000,0,0,0.4,2000.0,0,0.0,800.0,800.0,0.4,MATERIAL HOSPITALAR,2,2025,recebido,externo
57,13/02/2025,25/02/2025,17/02/2025,332,CIRURGICA MONTEBELLO,RECIFE,5,27064.0,fechado pedido chegou,WARLEY,28/35/42,2828,"DEXAMETASONA 4MG/ML 2,5ML AMP",10000,0,0,0.98,10000.0,0,0.0,9800.0,9800.0,0.98,MEDICAMENTOS,2,2025,recebido,externo
75,12/03/2025,30/03/2025,27/03/2025,547,CONQUISTA DIST. MED. E PROD. HOSP. LTDA,BALNEARIO CAMBORIU,8,120450.0,fechado pedido chegou,WARLEY,30/45/60/75,2828,"DEXAMETASONA 4MG/ML 2,5ML AMP",10000,0,0,0.95,10000.0,0,0.0,9500.0,9500.0,0.95,MEDICAMENTOS,3,2025,recebido,externo
81,20/03/2025,13/04/2025,02/04/2025,547,CONQUISTA DIST. MED. E PROD. HOSP. LTDA,BALNEARIO CAMBORIU,5,87200.0,fechado pedido chegou,WARLEY,28/35/42/49,2828,"DEXAMETASONA 4MG/ML 2,5ML AMP",30000,0,0,0.93,30000.0,0,0.0,27900.0,27900.0,0.93,MEDICAMENTOS,3,2025,recebido,externo
29,17/01/2025,30/01/2025,28/01/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,44,151736.09,fechado pedido chegou,WARLEY,30/45/60,2848,LANCETA P/GLICEMIA 28G AUTOMATICA C/100 UN,10000,0,0,0.1,10000.0,0,0.0,970.0,970.0,0.1,MATERIAL HOSPITALAR,1,2025,recebido,externo
52,17/02/2025,01/03/2025,27/02/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,28,119478.1,fechado pedido chegou,WARLEY,30/45/60,2852,EQUIPO NUTRICAO ENTERAL PONTA ESCALONADO SEM FILTRO UN,20000,0,0,0.71,20000.0,0,0.0,14200.0,14200.0,0.71,MATERIAL HOSPITALAR,2,2025,recebido,externo
185,11/04/2025,25/04/2025,30/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,51,132032.52,fechado pedido chegou,NATALIA,30/45/60,2852,EQUIPO NUTRICAO ENTERAL PONTA ESCALONADO SEM FILTRO UN,10000,0,0,0.77,10000.0,0,0.0,7688.0,8087.78,0.77,MATERIAL HOSPITALAR,4,2025,recebido,externo
178,29/04/2025,29/05/2025,,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,24,192714.48,aguardando faturamento,NATALIA,30/45/60,2852,EQUIPO NUTRICAO ENTERAL PONTA ESCALONADO SEM FILTRO UN,60000,0,60000,0.77,0.0,0,0.0,46128.0,48526.66,0.77,MATERIAL HOSPITALAR,4,2025,entrega pendente,externo
184,15/04/2025,28/04/2025,30/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,8,67683.54,fechado pedido chegou,NATALIA,30/45/60,2852,EQUIPO NUTRICAO ENTERAL PONTA ESCALONADO SEM FILTRO UN,15000,0,0,0.77,15000.0,0,0.0,11532.0,12131.66,0.77,MATERIAL HOSPITALAR,4,2025,recebido,externo
177,29/04/2025,29/04/2025,29/04/2025,14,VALFARMA,FORTALEZA,2,5520.63,fechado pedido chegou,NATALIA,30/45,2951,EXTENSOR CATETER INFUSAO LUER LOCK 20CM UN,2940,0,0,1.43,2940.0,0,0.0,4204.2,4204.2,1.43,MATERIAL HOSPITALAR,4,2025,recebido,interno
51,14/02/2025,14/02/2025,07/03/2025,10,TKL,ITAJAI,4,10650.0,fechado pedido chegou,NATALIA,42/49/56,2952,EXTENSOR CATETER INFUSAO LUER LOCK 40CM UN,2000,0,0,0.55,2000.0,0,0.0,1100.0,1100.0,0.55,MATERIAL HOSPITALAR,2,2025,recebido,externo
160,16/04/2025,16/04/2025,28/04/2025,14,VALFARMA,FORTALEZA,43,61064.97,fechado pedido chegou,YAGO,20/30/40/50/60,2986,ATADURA CREPOM 15 X 1.80 13F - ULTRA TEXTIL RL,1500,0,0,0.93,1500.0,0,0.0,1389.6,1389.6,0.93,MATERIAL HOSPITALAR,4,2025,recebido,interno
160,16/04/2025,16/04/2025,28/04/2025,14,VALFARMA,FORTALEZA,43,61064.97,fechado pedido chegou,YAGO,20/30/40/50/60,2992,HIDROXIDO FERRICO 20MG/ML 5ML INJ (FERROPURUM) - BLAU AMP,120,0,0,11.4,120.0,0,0.0,1368.0,1368.0,11.4,MEDICAMENTOS,4,2025,recebido,interno
172,09/04/2025,15/04/2025,29/04/2025,441,MAXXI DISTRIBUIDORA,SENADOR POMPEU,8,8495.7,fechado pedido chegou,NATALIA,30/45,2992,HIDROXIDO FERRICO 20MG/ML 5ML INJ (FERROPURUM) - BLAU AMP,430,0,0,11.79,430.0,0,0.0,5069.7,5069.7,11.79,MEDICAMENTOS,4,2025,recebido,externo
11,02/01/2025,17/01/2025,16/01/2025,71,EQUIPLEX,APARECIDA DE GOIANIA,1,47250.0,fechado pedido chegou,WARLEY,28/35/42,2996,SOL. MANITOL 20% 250ML SF FR,5000,0,0,9.45,5000.0,0,0.0,47250.0,47250.0,9.45,MEDICAMENTOS,1,2025,recebido,externo
185,11/04/2025,25/04/2025,30/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,51,132032.52,fechado pedido chegou,NATALIA,30/45/60,2997,"ESPARADRAPO 10CM X 4,5M UN",1002,0,0,6.22,1002.0,0,0.0,6232.44,6232.44,6.22,MATERIAL HOSPITALAR,4,2025,recebido,externo
175,29/04/2025,29/05/2025,,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,2,54190.0,aguardando faturamento,WARLEY,30/45,2997,"ESPARADRAPO 10CM X 4,5M UN",13500,0,13500,4.0,0.0,0,0.0,54000.0,54000.0,4.0,MATERIAL HOSPITALAR,4,2025,entrega pendente,externo
37,21/01/2025,11/02/2025,31/01/2025,416,PROMEFARMA MEDIC. E PRODUTOS HOSPITALARES LTDA,CURITIBA,2,7620.0,fechado pedido chegou,YAGO,28/35/42,3034,FLORAX 100MILHOES ATB 5ML FLC C/10 FLAC CX,300,0,0,4.6,300.0,0,0.0,1380.0,1380.0,4.6,MEDICAMENTOS,1,2025,recebido,externo
172,09/04/2025,15/04/2025,29/04/2025,441,MAXXI DISTRIBUIDORA,SENADOR POMPEU,8,8495.7,fechado pedido chegou,NATALIA,30/45,3040,LIDOCAINA 2% GEL 30G (LIDOGEL) BG,240,0,0,6.59,240.0,0,0.0,1581.6,1581.6,6.59,MEDICAMENTOS,4,2025,recebido,externo
94,25/03/2025,25/04/2025,03/04/2025,168,VIC PHARMA,TAQUARITINGA,1,1285.2,fechado pedido chegou,WARLEY,28/35/42,3041,CLOREXIDINA 1% AQUOSA 1000ML - VICPHARMA FR,36,0,0,35.7,36.0,0,0.0,1285.2,1285.2,35.7,MEDICAMENTOS,3,2025,recebido,externo
116,24/04/2025,24/05/2025,,3,AMED S/A,CURVELO,7,116340.84,aguardando faturamento,NATALIA,40/50/60,3043,"COMPRESSA DE GAZE 7,5CMX7,5CM (ISABEL) 09 FIOS 140G C/300 PC",240,0,240,8.98,0.0,0,0.0,2155.2,2155.2,8.98,MATERIAL HOSPITALAR,4,2025,entrega pendente,externo
